,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK_shooting,PK,PKatt_shooting,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt_keeper,PKA,PKsv,PKm,Cmp_keeper,Att_keeper,Cmp%_keeper,Att_keeper,Thr,Launch%,AvgLen,Att_keeper,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Cmp_passing,Att_passing,Cmp%_passing,TotDist_passing,PrgDist_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Ast,xA,KP,1/3_passing,PPA,CrsPA,Prog_passing,Att_passing_types,Live_passing_types,Dead,FK_passing_types,TB,Press_passing_types,Sw,Crs_passing_types,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp_passing_types,Off_passing_types,Out,Int_passing_types,Blocks_passing_types,SCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,GCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,Tkl,TklW_defense,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Tkl,Att_defense,Tkl%,Past,Press_defense,Succ_defense,%,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Blocks_defense,Sh_defense,ShSv,Pass,Int_defense,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Succ_possession,Att_possession,Succ%,#Pl,Megs,Carries,TotDist_possession,PrgDist_possession,Prog_possession,1/3_possession,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_possession,CrdY,CrdR,2CrdY,Fls,Fld_misc,Off_misc,Crs_misc,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost,Won%,team
32,2018-01-21,16:00,Premier League,Matchweek 24,Sun,Away,D,1,1,Southampton,1,17.0,2.0,11.8,0.06,0.5,15.9,0.0,0,0,2.1,2.1,0.12,-1.1,-1.1,Match Report,4.0,4.0,75.0,0.0,0.2,0.2,0,0,0,0,4.0,7.0,57.1,19.0,7.0,26.3,29.3,9.0,22.2,34.1,12.0,0.0,0.0,1.0,20.5,434.0,551.0,78.8,8725.0,3092.0,159.0,188.0,84.6,194.0,235.0,82.6,71.0,103.0,68.9,1,1.2,12.0,36.0,13.0,4.0,48.0,551.0,496.0,55.0,10.0,0.0,58.0,16.0,14.0,9.0,1.0,3.0,3.0,359.0,62.0,130.0,171.0,298.0,36.0,25.0,8.0,434.0,1.0,9.0,7.0,22.0,25.0,21.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,5.0,7.0,3.0,5.0,9.0,55.6,4.0,172.0,61.0,35.5,55.0,87.0,30.0,14.0,3.0,0.0,11.0,4.0,,10.0,0.0,59.0,662.0,49.0,204.0,317.0,189.0,41.0,607.0,9.0,16.0,56.3,10.0,1.0,413.0,2183.0,1189.0,59.0,16.0,4.0,13.0,21.0,512.0,434.0,84.8,60.0,3,0,0,18.0,8.0,1.0,14.0,4.0,7.0,0.0,0.0,1,115.0,19.0,7.0,73.1,TottenhamHotspur
33,2018-01-27,17:30,FA Cup,Fourth round,Sat,Away,D,1,1,Newport County,1,15.0,2.0,13.3,0.07,0.5,,,0,0,,,,,,Match Report,4.0,3.0,75.0,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8.0,11.0,2.0,26.0,1.0,3.0,,,0,,,,,TottenhamHotspur
34,2018-01-31,20:00,Premier League,Matchweek 25,Wed,Home,W,2,0,Manchester Utd,1,23.0,6.0,26.1,0.04,0.17,18.4,1.0,0,0,2.0,2.0,0.09,-1.0,-1.0,Match Report,3.0,3.0,100.0,1.0,0.7,0.7,0,0,0,0,4.0,17.0,23.5,25.0,4.0,64.0,48.2,3.0,33.3,48.0,6.0,1.0,16.7,0.0,16.2,451.0,552.0,81.7,8172.0,3107.0,180.0,203.0,88.7,211.0,242.0,87.2,49.0,86.0,57.0,0,1.4,18.0,42.0,18.0,1.0,50.0,552.0,503.0,49.0,21.0,1.0,87.0,9.0,9.0,6.0,2.0,3.0,0.0,365.0,104.0,83.0,187.0,314.0,19.0,18.0,6.0,451.0,1.0,11.0,18.0,7.0,39.0,30.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,17.0,14.0,11.0,5.0,10.0,23.0,43.5,13.0,175.0,55.0,31.4,44.0,73.0,58.0,15.0,2.0,0.0,13.0,11.0,,21.0,0.0,51.0,696.0,58.0,160.0,364.0,224.0,29.0,650.0,14.0,26.0,53.8,14.0,1.0,455.0,2344.0,1179.0,66.0,19.0,3.0,17.0,12.0,517.0,451.0,87.2,50.0,2,0,0,12.0,19.0,1.0,9.0,11.0,17.0,0.0,0.0,0,102.0,13.0,18.0,41.9,TottenhamHotspur
35,2018-02-04,16:30,Premier League,Matchweek 26,Sun,Away,D,2,2,Liverpool,2,10.0,4.0,40.0,0.1,0.25,21.4,0.0,1,2,2.2,0.7,0.07,-0.2,0.3,Match Report,3.0,1.0,33.3,0.0,1.8,-0.2,0,0,0,0,10.0,18.0,55.6,45.0,9.0,33.3,31.9,8.0,37.5,34.6,6.0,1.0,16.7,0.0,11.9,495.0,636.0,77.8,10136.0,3181.0,177.0,200.0,88.5,234.0,283.0,82.7,74.0,130.0,56.9,0,0.6,6.0,42.0,5.0,1.0,45.0,636.0,583.0,53.0,15.0,1.0,194.0,19.0,19.0,7.0,5.0,1.0,0.0,422.0,95.0,119.0,245.0,326.0,19.0,20.0,10.0,495.0,3.0,7.0,11.0,17.0,16.0,10.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,17.0,13.0,11.0,5.0,1.0,7.0,19.0,36.8,12.0,123.0,40.0,32.5,54.0,49.0,20.0,8.0,3.0,0.0,5.0,6.0,,21.0,1.0,66.0,736.0,91.0,264.0,332.0,195.0,18.0,685.0,8.0,13.0,61.5,8.0,0.0,494.0,3143.0,1626.0,44.0,14.0,2.0,9.0,14.0,618.0,495.0,80.1,52.0,1,0,0,11.0,15.0,3.0,19.0,6.0,13.0,2.0,0.0,0,129.0,19.0,20.0,48.7,TottenhamHotspur
36,2018-02-07,19:45,FA Cup,Fourth round,Wed,Home,W,2,0,Newport County,1,26.0,6.0,23.1,0.04,0.17,,,0,0,,,,,,Match Report,1.0,1.0,100.0,1.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,8.0,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,12.0,13.0,3.0,23.0,8.0,10.0,,,0,,,,,TottenhamHotspur
37,2018-02-10,12:30,Premier League,Matchweek 27,Sat,Home,W,1,0,Arsenal,1,18.0,7.0,38.9,0.06,0.14,13.9,1.0,0,0,2.1,2.1,0.12,-1.1,-1.1,Match Report,1.0,1.0,100.0,1.0,0.5,0.5,0,0,0,0,11.0,20.0,55.0,28.0,3.0,53.6,42.9,6.0,83.3,57.5,7.0,0.0,0.0,0.0,16.7,439.0,545.0,80.6,9518.0,3149.0,148.0,171.0,86.5,190.0,223.0,85.2,90.0,131.0,68.7,1,1.6,14.0,43.0,11.0,3.0,48.0,545.0,493.0,52.0,14.0,4.0,73.0,17.0,19.0,10.0,5.0,2.0,1.0,364.0,64.0,117.0,209.0,280.0,18.0,21.0,7.0,439.0,1.0,6.0,13.0,16.0,28.0,17.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.0,5.0,5.0,5.0,11.0,45.5,6.0,137.0,40.0,29.2,37.0,63.0,37.0,14.0,2.0,0.0,12.0,14.0,,26.0,0.0,50.0,659.0,54.0,165.0,333.0,205.0,34.0,607.0,13.0,19.0,68.4,15.0,2.0,397.0,2269.0,1237.0,51.0,17.0,4.0,14.0,6.0,491.0,439.0,89.4,48.0,2,0,0,15.0,12.0,1.0,19.0,14.0,7.0,0.0,0.0,0,91.0,18.0,17.0,51.4,TottenhamHotspur
38,2018-02-13,20:45,Champions Lg,Round of 16,Tue,Away,D,2,2,it Juventus,2,12.0,6.0,50.0,0.17,0.33,,,0,0,,,,,,Match Report,4.0,3.0,75.0,0.0,,,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,13.0,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13.0,16.0,0.0,22.0,13.0,8.0,0.0,2.0,0,,,,,TottenhamHotspur
39,2018-02-18,16:00,FA Cup,Fifth round,Sun,Away,D,2,2,Rochdale,2,15.0,6.0,40.0,0.07,0.17,,,1,1,,,,,,Match Report,3.0,1.0,33.3,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,2.0,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,11.0,20.0,0.0,23.0,2.0,13.0,,,0,,,,,TottenhamHotspur
40,2018-02-25,12:00,Premier League,Matchweek 28,Sun,Away,W,1,0,Crystal Palace,1,13.0,4.0,30.8,0.08,0.25,15.4,1.0,0,0,1.4,1.4,0.11,-0.4,-0.4,Match Report,3.0,3.0,100.0,1.0,0.1,0.1,0,0,0,0,6.0,6.0,100.0,17.0,5.0,29.4,30.2,4.0,25.0,30.0,7.0,2.0,28.6,0.0,13.0,600.0,720.0,83.3,11953.0,3298.0,236.0,278.0,84.9,257.0,287.0,89.5,96.0,127.0,75.6,1,0.6,5.0,49.0,9.0,1.0,58.0,720.0,659.0,61.0,11.0,1.0,57.0,22.0,11.0,13.0,1.0,10.0,0.0,549.0,89.0,82.0,240.0,409.0,24.0,32.0,7.0,600.0,0.0,12.0,22.0,24.0,18.0,12.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,9.0,3.0,3.0,9.0,33.3,6.0,68.0,33.0,48.5,17.0,26.0,25.0,10.0,1.0,0.0,9.0,5.0,,25.0,0.0,75.0,843.0,41.0,149.0,447.0,307.0,31.0,782.0,7.0,15.0,46.7,10.0,0.0,557.0,2988.0,1635.0,93.0,23.0,0.0,21.0,21.0,662.0,600.0,90.6,67.0,1,0,0,7.0,12.0,1.0,11.0,5.0,8.0,0.0,0.0,0,104.0,16.0,29.0,35.6,TottenhamHotspur
41,2018-02-28,19:45,FA Cup,Fifth round,Wed,Home,W,6,1,Rochdale,6,18.0,11.0,61.1,0.33,0.55,,,0,0,,,,,,Match Report,2.0,1.0,50.0,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,3.0,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12.0,9.0,2.0,10.0,3.0,12.0,,,0,,,,,TottenhamHotspur
42,2018-03-03,15:00,Premier League,Matchweek 29,Sat,Home,W,2,0,Huddersfield,2,16.0,7.0,43.8,0.13,0.29,18.3,1.0,0,0,1.8,1.8,0.11,0.2,0.2,Match Report,2.0,2.0,100.0,1.0,0.0,0.0,0,0,0,0,6.0,11.0,54.5,36.0,6.0,27.8,31.7,3.0,33.3,32.0,10.0,1.0,10.0,0.0,16.6,741.0,857.0,86.5,13820.0,4612.0,323.0,359.0,90.0,328.0,360.0,91.1,84.0,119.0,70.6,2,1.7,13.0,46.0,12.0,4.0,77.0,857.0,807.0,50.0,9.0,1.0,87.0,14.0,12.0,9.0,4.0,4.0,0.0,568.0,192.0,97.0,331.0,451.0,28.0,28.0,12.0,741.0,4.0,4.0,9.0,14.0,28.0,22.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,13.0,10.0,6.0,3.0,3.0,8.0,37.5,5.0,110.0,40.0,36.4,30.0,42.0,38.0,6.0,0.0,0.0,6.0,11.0,,26.0,0.0,74.0,987.0,60.0,240.0,594.0,214.0,32.0,936.0,16.0,21.0,76.2,16.0,1.0,650.0,3183.0,1620.0,75.0,20.0,9.0,14.0,30.0,814.0,741.0,91.0,88.0,1,0,0,6.0,10.0,4.0,12.0,11.0,13.0,0.0,0.0,0,120.0,11.0,17.0,39.3,TottenhamHotspur
43,2018-03-07,19:45,Champions Lg,Round of 16,Wed,Home,L,1,2,it Juventus,1,23.0,6.0,26.1,0.04,0.17,,,0,0,,,,,,Match Report,3.0,1.0,33.3,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,9.0,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,20.0,11.0,1.0,21.0,9.0,9.0,0.0,0.0,0,,,,,TottenhamHotspur
44,2018-03-11,16:00,Premier League,Matchweek 30,Sun,Away,W,4,1,Bournemouth,4,13.0,8.0,61.5,0.31,0.5,13.8,0.0,0,0,2.1,2.1,0.16,1.9,1.9,Match Report,3.0,2.0,66.7,0.0,0.7,-0.3,0,0,0,0,5.0,11.0,45.5,27.0,1.0,33.3,35.8,9.0,22.2,36.1,4.0,0.0,0.0,0.0,17.3,488.0,614.0,79.5,10492.0,3201.0,155.0,188.0,82.4,221.0,261.0,84.7,102.0,143.0,71.3,3,1.9,10.0,39.0,11.0,3.0,51.0,614.0,569.0,45.0,9.0,1.0,41.0,21.0,14.0,5.0,2.0,1.0,0.0,438.0,76.0,100.0,217.0,337.0,27.0,20.0,2.0,488.0,3.0,13.0,23.0,14.0,23.0,18.0,1.0,2.0,2.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,18.0,10.0,9.0,8.0,1.0,5.0,17.0,29.4,12.0,162.0,68.0,42.0,58.0,73.0,31.0,23.0,4.0,0.0,19.0,9.0,,10.0,0.0,64.0,719.0,57.0,208.0,367.0,178.0,33.0,677.0,18.0,27.0,66.7,18.0,1.0,467.0,1917.0,903.0,43.0,10.0,4.0,14.0,12.0,547.0,488.0,89.2,51.0,1,0,0,9.0,9.0,3.0,14.0,9.0,10.0,0.0,0.0,0,127.0,11.0,19.0,36.7,TottenhamHotspur
45,2018-03-17,12:15,FA Cup,Quarter-finals,Sat,Away,W,3,0,Swansea City,3,25.0,11.0,44.0,0.12,0.27,,,0,0,,,,,,Match Report,2.0,2.0,100.0,1.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,11.0,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,10.0,4.0,3.0,18.0,11.0,11.0,,,0,,,,,TottenhamHotspur
46,2018-04-01,16:00,Premier League,Matchweek 32,Sun,Away,W,3,1,Chelsea,3,12.0,7.0,58.3,0.25,0.43,17.6,0.0,0,0,1.1,1.1,0.09,1.9,1.9,Match Report,4.0,3.0,75.0,0.0,1.3,0.3,0,0,0,0,4.0,13.0,30.8,28.0,8.0,35.7,37.1,6.0,50.0,46.7,8.0,0.0,0.0,0.0,10.5,478.0,578.0,82.7,9204.0,2956.0,189.0,208.0,90.9,208.0,247.0,84.2,71.0,107.0,66.4,2,0.8,9.0,32.0,6.0,1.0,44.0,578.0,532.0,46.0,8.0,3.0,46.0,17.0,8.0,5.0,2.0,2.0,1.0,396.0,77.0,105.0,213.0,300.0,17.0,25.0,13.0,478.0,3.0,9.0,18.0,4.0,20.0,18.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,10.0,9.0,5.0,4.0,3.0,16.0,18.8,13.0,73.0,29.0,39.7,20.0,36.0,17.0,26.0,6.0,0.0,20.0,18.0,,23.0,1.0,52.0,724.0,77.0,220.0,351.0,188.0,17.0,679.0,7.0,9.0,77.8,7.0,1.0,449.0,1977.0,972.0,42.0,10.0,3.0,19.0,24.0,554.0,478.0,86.3,44.0,1,0,0,15.0,9.0,3.0,8.0,18.0,10.0,0.0,0.0,0,95.0,12.0,13.0,48.0,TottenhamHotspur
47,2018-04-07,15:00,Premier League,Matchweek 33,Sat,Away,W,2,1,Stoke City,2,15.0,4.0,26.7,0.13,0.5,18.0,2.0,0,0,1.5,1.5,0.1,0.5,0.5,Match Report,3.0,2.0,66.7,0.0,1.3,0.3,0,0,0,0,5.0,16.0,31.3,31.0,3.0,32.3,34.5,10.0,60.0,45.6,10.0,0.0,0.0,1.0,21.8,476.0,589.0,80.8,9339.0,3387.0,179.0,193.0,92.7,233.0,271.0,86.0,62.0,115.0,53.9,2,1.2,10.0,31.0,9.0,1.0,46.0,589.0,537.0,52.0,19.0,1.0,136.0,8.0,10.0,3.0,1.0,1.0,0.0,417.0,70.0,102.0,211.0,313.0,26.0,18.0,4.0,476.0,3.0,10.0,11.0,8.0,25.0,16.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,15.0,6.0,6.0,6.0,3.0,3.0,9.0,33.3,6.0,107.0,41.0,38.3,40.0,43.0,24.0,5.0,1.0,0.0,4.0,21.0,,22.0,0.0,65.0,717.0,62.0,218.0,345.0,198.0,26.0,667.0,15.0,30.0,50.0,20.0,2.0,446.0,2031.0,969.0,39.0,14.0,4.0,12.0,13.0,562.0,476.0,84.7,46.0,3,0,0,9.0,26.0,3.0,10.0,21.0,6.0,0.0,0.0,0,107.0,27.0,23.0,54.0,TottenhamHotspur
48,2018-04-14,19:45,Premier League,Matchweek 34,Sat,Home,L,1,3,Manchester City,1,8.0,3.0,37.5,0.13,0.33,19.2,0.0,0,0,0.5,0.5,0.07,0.5,0.5,Match Report,5.0,3.0,60.0,0.0,3.4,0.4,1,1,0,0,3.0,11.0,27.3,24.0,5.0,33.3,37.0,5.0,60.0,50.2,2.0,0.0,0.0,0.0,13.8,395.0,507.0,77.9,7837.0,2571.0,166.0,189.0,87.8,164.0,202.0,81.2,64.0,104.0,61.5,0,0.4,6.0,33.0,7.0,1.0,33.0,507.0,461.0,46.0,13.0,1.0,65.0,15.0,16.0,5.0,1.0,3.0,0.0,349.0,63.0,95.0,180.0,275.0,20.0,19.0,7.0,395.0,5.0,9.0,24.0,10.0,12.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,14.0,15.0,8.0,4.0,6.0,18.0,33.3,12.0,163.0,51.0,31.3,43.0,73.0,47.0,13.0,7.0,0.0,6.0,25.0,,12.0,5.0,48.0,622.0,64.0,182.0,304.0,168.0,24.0,579.0,21.0,29.0,72.4,21.0,1.0,437.0,1652.0,938.0,42.0,8.0,3.0,14.0,5.0,494.0,395.0,80.0,33.0,3,0,0,12.0,14.0,5.0,16.0,25.0,14.0,0.0,1.0,0,82.0,12.0,18.0,40.0,TottenhamHotspur
49,2018-04-17,19:45,Premier League,Matchweek 35,Tue,Away,D,1,1,Brighton,1,16.0,6.0,37.5,0.06,0.17,20.6,2.0,0,0,1.2,1.2,0.07,-0.2,-0.2,Match Report,4.0,4.0,100.0,0.0,1.2,0.2,1,1,0,0,2.0,8.0,25.0,36.0,11.0,16.7,28.6,5.0,40.0,32.8,4.0,1.0,25.0,2.0,17.4,571.0,675.0,84.6,10673.0,3102.0,222.0,250.0,88.8,278.0,308.0,90.3,64.0,104.0,61.5,1,0.9,11.0,51.0,12.0,3.0,57.0,675.0,636.0,39.0,4.0,0.0,84.0,6.0,15.0,4.0,3.0,1.0,0.0,513.0,64.0,98.0,188.0,404.0,31.0,24.0,13.0,571.0,0.0,8.0,29.0,7.0,25.0,18.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,9.0,6.0,7.0,1.0,6.0,16.0,37.5,10.0,150.0,52.0,34.7,39.0,64.0,47.0,10.0,3.0,0.0,7.0,21.0,,20.0,0.0,63.0,801.0,53.0,209.0,404.0,247.0,31.0,760.0,15.0,21.0,71.4,17.0,1.0,557.0,3191.0,1845.0,87.0,24.0,7.0,12.0,30.0,655.0,571.0,87.2,57.0,0,0,0,5.0,13.0,0.0,15.0,21.0,9.0,0.0,1.0,0,94.0,25.0,20.0,55.6,TottenhamHotspur
50,2018-04-21,17:15,FA Cup,Semi-finals,Sat,Away,L,1,2,Manchester Utd,1,13.0,2.0,15.4,0.08,0.5,,,0,0,,,,,,Match Report,5.0,3.0,60.0,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,5.0,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,10.0,17.0,1.0,24.0,5.0,10.0,,,0,,,,,TottenhamHotspur
51,2018-04-30,20:00,Premier League,Matchweek 36,Mon,Home,W,2,0,Watford,2,13.0,3.0,23.1,0.15,0.67,16.0,0.0,0,0,1.4,1.4,0.11,0.6,0.6,Match Report,5.0,5.0,100.0,1.0,0.4,0.4,0,0,0,0,7.0,12.0,58.3,24.0,3.0,25.0,33.4,6.0,100.0,70.0,6.0,0.0,0.0,3.0,20.0,504.0,594.0,84.8,10036.0,3205.0,204.0,227.0,89.9,206.0,232.0,88.8,87.0,123.0,70.7,2,1.3,11.0,43.0,12.0,2.0,47.0,594.0,541.0,53.0,13.0,1.0,70.0,17.0,13.0,4.0,0.0,3.0,0.0,431.0,73.0,90.0,215.0,320.0,17.0,29.0,5.0,504.0,2.0,8.0,15.0,8.0,20.0,14.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,7.0,14.0,4.0,10.0,23.0,43.5,13.0,166.0,49.0,29.5,41.0,90.0,35.0,13.0,3.0,0.0,10.0,16.0,,32.0,0.0,61.0,729.0,58.0,188.0,397.0,180.0,27.0,678.0,13.0,24.0,54.2,13.0,1.0,536.0,1984.0,974.0,46.0,13.0,2.0,11.0,9.0,551.0,504.0,91.5,47.0,1,0,0,12.0,13.0,3.0,13.0,16.0,15.0,0.0,0.0,0,72.0,22.0,18.0,55.0,TottenhamHotspur
52,2018-05-05,15:00,Premier League,Matchweek 37,Sat,Away,L,0,1,West Brom,0,18.0,5.0,27.8,0.0,0.0,18.5,3.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Match Report,1.0,0.0,0.0,0.0,0.9,-0.1,0,0,0,0,8.0,12.0,66.7,17.0,1.0,47.1,38.2,6.0,66.7,47.2,11.0,0.0,0.0,0.0,14.0,548.0,669.0,81.9,11405.0,3566.0,202.0,237.0,85.2,252.0,289.0,87.2,87.0,122.0,71.3,0,0.8,13.0,64.0,20.0,5.0,63.0,669.0,617.0,52.0,12.0,1.0,96.0,29.0,23.0,9.0,1.0,2.0,2.0,454.0,100.0,115.0,200.0,404.0,23.0,23.0,3.0,548.0,0.0,7.0,20.0,17.0,29.0,20.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,3.0,6.0,5.0,1.0,8.0,12.5,7.0,100.0,47.0,47.0,24.0,44.0,32.0,8.0,2.0,0.0,6.0,0.0,,15.0,0.0,76.0,782.0,41.0,142.0,349.0,346.0,40.0,728.0,2.0,12.0,16.7,3.0,0.0,532.0,2668.0,1591.0,73.0,27.0,3.0,17.0,15.0,654.0,548.0,83.8,63.0,1,0,0,13.0,14.0,0.0,23.0,0.0,8.0,0.0,0.0,0,132.0,19.0,24.0,44.2,TottenhamHotspur
53,2018-05-09,20:00,Premier League,Matchweek 31,Wed,Home,W,1,0,Newcastle Utd,1,11.0,7.0,63.6,0.09,0.14,16.4,1.0,0,0,0.9,0.9,0.08,0.1,0.1,Match Report,3.0,3.0,100.0,1.0,0.9,0.9,0,0,0,0,9.0,16.0,56.3,25.0,5.0,40.0,41.7,10.0,60.0,49.1,11.0,0.0,0.0,0.0,11.2,498.0,613.0,81.2,10625.0,3419.0,173.0,202.0,85.6,230.0,261.0,88.1,89.0,131.0,67.9,1,0.8,9.0,41.0,12.0,2.0,43.0,613.0,557.0,56.0,9.0,0.0,64.0,21.0,9.0,6.0,1.0,4.0,0.0,411.0,75.0,127.0,191.0,335.0,33.0,30.0,10.0,498.0,3.0,7.0,13.0,16.0,17.0,12.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,2.0,3.0,2.0,11.0,18.2,9.0,175.0,37.0,21.1,52.0,75.0,48.0,11.0,2.0,0.0,9.0,10.0,,28.0,0.0,65.0,727.0,58.0,174.0,407.0,201.0,28.0,670.0,6.0,10.0,60.0,6.0,1.0,503.0,2456.0,1270.0,61.0,24.0,2.0,15.0,16.0,528.0,498.0,94.3,43.0,2,0,0,10.0,12.0,4.0,9.0,10.0,3.0,0.0,0.0,0,100.0,22.0,32.0,40.7,TottenhamHotspur
54,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Home,W,5,4,Leicester City,4,14.0,6.0,42.9,0.29,0.67,18.2,1.0,0,0,2.2,2.2,0.15,1.8,1.8,Match Report,9.0,5.0,55.6,0.0,3.7,-0.3,0,0,0,0,5.0,16.0,31.3,28.0,3.0,39.3,42.4,12.0,41.7,36.7,6.0,1.0,16.7,0.0,20.0,415.0,516.0,80.4,8556.0,2884.0,166.0,184.0,90.2,168.0,203.0,82.8,74.0,115.0,64.3,4,2.0,9.0,34.0,6.0,1.0,32.0,516.0,455.0,61.0,14.0,1.0,94.0,15.0,17.0,4.0,1.0,2.0,0.0,356.0,66.0,94.0,129.0,321.0,21.0,26.0,7.0,415.0,2.0,10.0,22.0,8.0,21.0,15.0,2.0,2.0,0.0,2.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,25.0,22.0,13.0,7.0,5.0,10.0,22.0,45.5,12.0,127.0,62.0,48.8,46.0,55.0,26.0,12.0,3.0,0.0,9.0,7.0,,22.0,1.0,63.0,639.0,73.0,224.0,278.0,171.0,27.0,579.0,10.0,21.0,47.6,12.0,2.0,400.0,2165.0,1152.0,48.0,12.0,3.0,14.0,13.0,495.0,415.0,83.8,32.0,1,0,0,11.0,16.0,2.0,17.0,7.0,22.0,0.0,0.0,0,84.0,12.0,19.0,38.7,TottenhamHotspur
